source_prefix	source_identifier	source_name	relation	target_prefix	target_identifier	target_name
pathbank	PW112928	Protein Synthesis: Glycine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112928	Protein Synthesis: Glycine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	kegg.pathway	hsa00340	Histidine metabolism - Homo sapiens (human) 
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112929	Protein Synthesis: Histidine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	kegg.pathway	hsa00290	Valine,leucine and isoleucine biosynthesis - Homo sapiens (human)
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112930	Protein Synthesis: Isoleucine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	kegg.pathway	hsa00290	Valine,leucine and isoleucine biosynthesis - Homo sapiens (human)
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112931	Protein Synthesis: Leucine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112932	Protein Synthesis: Lysine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	kegg.pathway	hsa00270	Cysteine and methionine metabolism - Homo sapiens (human) 
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112933	Protein Synthesis: Methionine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	kegg.pathway	hsa00360	Phenylalanine metabolism - Homo sapiens (human) 
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	kegg.pathway	hsa00400	Phenylalanine,tyrosine and tryptophan biosynthesis - Homo sapiens (human)
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW112934	Protein Synthesis: Phenylalanine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	kegg.pathway	hsa00330	Arginine and proline metabolism - Homo sapiens (human) 
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW113695	Protein Synthesis: Proline	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	kegg.pathway	hsa00260	Glycine,serine and threonine metabolism - Homo sapiens (human)
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120517	Protein Synthesis: Serine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	kegg.pathway	hsa00260	Glycine,serine and threonine metabolism - Homo sapiens (human)
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120525	Protein Synthesis: Threonine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	kegg.pathway	hsa00380	Tryptophan metabolism - Homo sapiens (human) 
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	kegg.pathway	hsa00400	Phenylalanine,tyrosine and tryptophan biosynthesis - Homo sapiens (human)
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120526	Protein Synthesis: Tryptophan	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	kegg.pathway	hsa00350	Tyrosine metabolism - Homo sapiens (human) 
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	kegg.pathway	hsa00400	Phenylalanine,tyrosine and tryptophan biosynthesis - Homo sapiens (human)
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120527	Protein Synthesis: Tyrosine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	kegg.pathway	hsa00290	Valine,leucine and isoleucine biosynthesis - Homo sapiens (human)
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	kegg.pathway	hsa01230	Biosynthesis of amino acids - Homo sapiens (human) 
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	reactome	R-HSA-70614	Amino acid synthesis and interconversion (transamination) 
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW120528	Protein Synthesis: Valine	BFO:0000050	reactome	R-HSA-71291	Metabolism of amino acids and derivatives 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human) 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-191273	Cholesterol biosynthesis 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-191273	Cholesterol biosynthesis 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	skos:exactMatch	reactome	R-HSA-6807047	Cholesterol biosynthesis via desmosterol 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	skos:exactMatch	reactome	R-HSA-6807047	Cholesterol biosynthesis via desmosterol 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-8957322	Metabolism of steroids 
pathbank	PW122325	Bloch Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-8957322	Metabolism of steroids 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	kegg.pathway	hsa04979	Cholesterol metabolism - Homo sapiens (human) 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-191273	Cholesterol biosynthesis 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-191273	Cholesterol biosynthesis 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-556833	Metabolism of lipids 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-8957322	Metabolism of steroids 
pathbank	PW122328	Kandutsch-Russell Pathway (Cholesterol Biosynthesis)	BFO:0000050	reactome	R-HSA-8957322	Metabolism of steroids 
pathbank	PW122401	Aldosterone from Steroidogenesis	BFO:0000050	kegg.pathway	hsa01100	Metabolic pathways - Homo sapiens (human)
pathbank	PW122401	Aldosterone from Steroidogenesis	BFO:0000050	kegg.pathway	hsa04925	Aldosterone synthesis and secretion - Homo sapiens (human) 
pathbank	PW122401	Aldosterone from Steroidogenesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122401	Aldosterone from Steroidogenesis	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122411	2-Amino-3-carboxymuconate semialdehyde Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
pathbank	PW122411	2-Amino-3-carboxymuconate semialdehyde Degradation	BFO:0000050	reactome	R-HSA-1430728	Metabolism
reactome	R-HSA-1059683	Interleukin-6 signaling	BFO:0000050	decopath	DC2-3-1-3	IL-6 signaling pathway
reactome	R-HSA-1059683	Interleukin-6 signaling	BFO:0000050	kegg.pathway	hsa04630	Jak-STAT signaling pathway - Homo sapiens (human)
reactome	R-HSA-109581	Apoptosis	BFO:0000050	decopath	DC5-2	Apoptosis pathway
reactome	R-HSA-109581	Apoptosis	BFO:0000050	decopath	DC5-2	Apoptosis pathway
reactome	R-HSA-109581	Apoptosis	BFO:0000050	kegg.pathway	hsa04215	Apoptosis - multiple species - Homo sapiens (human)
reactome	R-HSA-109581	Apoptosis	skos:exactMatch	kegg.pathway	hsa04215	Apoptosis - multiple species - Homo sapiens (human)
reactome	R-HSA-109582	Hemostasis	BFO:0000050	kegg.pathway	hsa04610	Complement and coagulation cascades - Homo sapiens (human)
reactome	R-HSA-109582	Hemostasis	BFO:0000050	wikipathways	WP558	Complement and Coagulation Cascades
reactome	R-HSA-110056	MAPK3 (ERK1) activation	BFO:0000050	kegg.pathway	hsa04010	MAPK signaling pathway - Homo sapiens (human)
reactome	R-HSA-111452	Activation and oligomerization of BAK protein	BFO:0000050	kegg.pathway	hsa05200	Pathways in cancer - Homo sapiens (human)
reactome	R-HSA-111452	Activation and oligomerization of BAK protein	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-111453	BH3-only proteins associate with and inactivate anti-apoptotic BCL-2 members	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-111457	Release of apoptotic factors from the mitochondria	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-111458	Formation of apoptosome	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
reactome	R-HSA-111459	Activation of caspases through apoptosome-mediated cleavage	BFO:0000050	wikipathways	WP1772	Apoptosis Modulation and Signaling
